id,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,career_Accountant,career_Artist,career_Banker,career_Business Owner,career_Construction Engineer,career_Designer,career_Doctor,career_Game Developer,career_Government Officer,career_Lawyer,career_Real Estate Developer,career_Software Engineer,career_Stock Investor,career_Teacher,career_Unknown
1334,0,0,2,0,16,80,62,66,88,75,98,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1335,1,0,0,0,23,87,90,92,62,96,77,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1336,0,1,3,0,28,91,98,60,88,63,78,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1337,0,0,7,0,31,100,94,94,87,65,83,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1338,0,0,9,0,5,56,60,88,96,57,68,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1339,1,0,2,0,6,84,86,96,95,75,61,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1340,1,0,1,0,33,86,86,64,61,97,97,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1341,0,0,7,0,0,79,67,72,50,75,95,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1342,0,0,6,1,19,99,78,61,64,75,66,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1343,0,0,2,0,26,95,79,95,62,69,82,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,0,0,1,0,3,65,67,90,99,93,91,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,1,0,2,0,10,85,90,61,94,86,79,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1346,0,0,5,0,24,99,82,81,98,86,85,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1347,0,0,5,0,1,88,62,65,98,92,64,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,0,0,1,0,25,100,87,88,100,89,98,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1351,0,0,3,1,14,60,61,71,60,69,91,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1352,1,0,9,0,31,96,76,74,92,96,74,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1353,0,0,2,1,9,58,81,100,97,74,90,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1354,0,0,1,0,8,90,67,73,82,66,75,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1355,1,0,2,0,22,75,80,65,80,55,86,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,0,0,3,0,11,76,82,74,79,81,93,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1358,0,0,2,0,21,73,98,72,100,77,62,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1359,0,0,1,0,28,60,64,84,64,66,96,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1360,0,1,9,0,4,89,100,72,73,78,67,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1361,1,0,4,0,35,91,98,93,93,88,96,97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1362,1,0,6,0,27,85,72,80,85,94,96,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1363,1,0,0,1,14,81,84,69,99,55,68,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,1,0,4,0,29,86,71,86,93,99,92,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1366,0,0,1,0,33,94,85,78,66,95,87,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1367,1,0,1,0,18,83,96,72,81,86,93,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,1,0,2,0,11,98,77,91,88,87,76,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1370,1,0,2,0,19,95,92,73,94,73,70,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1371,1,0,1,0,31,88,68,81,68,73,61,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1372,1,0,5,1,28,90,73,78,72,63,88,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1374,1,0,1,0,16,76,76,92,86,79,85,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1375,1,0,3,0,4,73,73,81,78,82,85,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,0,0,1,0,15,96,95,67,88,68,93,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1377,1,0,4,0,31,85,87,99,65,66,95,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,1,0,4,0,29,91,93,62,63,100,85,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1379,1,0,5,0,27,61,85,92,62,64,66,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1380,1,0,1,0,29,79,69,78,78,99,61,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1381,0,0,2,0,23,99,75,79,87,63,90,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1382,0,0,2,0,32,81,64,81,92,87,84,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,0,0,5,0,9,91,87,71,98,93,83,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1384,0,0,3,0,16,91,84,95,97,88,70,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1385,1,0,2,0,29,100,79,77,61,79,70,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1386,0,0,3,1,5,60,69,80,87,100,93,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,1,0,3,0,14,90,95,68,75,71,68,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1388,1,0,2,0,20,94,88,78,99,65,76,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1389,0,0,2,0,28,90,79,64,93,81,63,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1390,0,1,2,0,13,78,89,83,80,67,90,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1392,0,0,5,0,26,97,84,70,90,97,95,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1393,1,1,3,0,8,84,98,71,62,89,86,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1394,0,0,3,0,4,64,66,56,59,68,68,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1395,1,0,4,1,20,89,88,86,77,87,88,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1396,1,0,3,0,34,99,93,98,74,87,88,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1397,1,0,2,0,42,85,96,98,85,95,96,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1398,1,0,6,0,4,89,78,89,91,76,96,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1399,0,0,6,1,14,97,92,64,93,60,63,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1400,1,0,1,0,29,86,100,86,96,73,60,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1401,0,0,3,0,34,72,86,69,81,67,98,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1402,1,0,3,0,1,63,78,97,67,72,64,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,1,0,5,0,27,99,78,92,65,90,96,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1404,0,0,4,0,30,81,85,64,61,86,80,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1406,0,0,1,0,15,94,98,65,98,78,96,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1407,0,0,2,0,5,58,71,73,65,63,85,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1408,1,0,3,0,29,61,86,78,80,94,60,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1409,0,1,1,0,28,89,76,100,100,99,68,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1410,0,1,9,0,1,96,58,65,62,76,93,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1411,0,0,2,0,22,96,73,80,99,91,82,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1412,1,0,6,0,21,60,88,75,86,72,80,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1413,1,0,2,0,34,93,65,81,94,92,60,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1414,1,0,3,0,33,93,63,69,97,64,82,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1416,0,1,1,0,0,73,85,84,88,78,87,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1417,1,0,9,0,3,93,51,58,70,63,64,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1418,0,0,0,0,20,92,66,77,96,92,62,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,1,0,1,0,18,99,99,69,92,95,79,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1420,0,0,1,0,35,99,96,99,91,94,92,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1421,0,0,2,0,3,73,70,80,74,71,90,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1422,0,0,1,0,27,87,91,92,66,62,89,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1423,1,0,4,0,32,86,78,81,87,99,71,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1424,1,0,1,0,30,89,93,71,84,63,61,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1425,1,0,7,0,3,96,64,85,86,93,92,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1426,0,0,2,1,19,90,73,71,68,74,87,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1427,0,0,2,0,9,98,65,66,87,78,84,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1428,1,0,3,0,26,85,87,85,69,80,99,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1429,0,0,1,0,28,85,96,100,75,63,87,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1430,0,1,1,0,35,89,94,92,98,92,92,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1431,1,0,4,0,32,93,97,93,66,83,88,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1432,0,1,2,0,35,96,91,95,88,89,85,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1433,0,0,3,0,26,84,64,98,100,89,79,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1434,1,0,3,0,14,76,97,99,83,74,94,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1435,0,0,4,0,26,80,78,71,69,76,97,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1436,0,0,5,1,3,63,77,89,79,79,60,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1437,1,0,1,0,33,90,86,100,90,76,66,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1438,1,0,1,0,35,85,93,85,91,86,94,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1439,0,0,1,0,22,78,81,94,64,61,91,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1440,0,0,2,0,23,74,90,90,80,91,92,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1441,1,0,2,1,27,83,89,95,70,95,80,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1442,1,0,6,0,31,87,96,79,79,74,86,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1443,0,0,1,0,26,90,77,84,70,77,86,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1444,0,0,4,0,1,73,71,95,63,62,85,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1445,0,0,2,0,7,79,78,100,90,89,80,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1446,0,0,1,1,4,62,84,74,74,66,61,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1447,1,0,0,0,31,87,78,96,84,97,89,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1449,0,0,4,0,5,83,66,94,75,72,78,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1451,1,0,3,0,4,75,69,97,98,60,60,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,1,0,0,1,23,94,61,81,64,75,72,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1453,1,0,3,0,15,91,68,62,82,70,92,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1454,1,0,2,0,24,96,88,68,95,67,95,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1455,1,0,2,0,31,85,76,82,85,73,60,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1456,1,0,4,0,29,71,93,90,89,69,94,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1457,0,0,3,0,49,98,90,87,92,92,99,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1458,1,0,4,0,6,66,97,82,70,93,68,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1459,1,0,7,1,33,99,82,69,84,79,88,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,0,1,5,1,10,71,70,87,62,92,63,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1461,0,0,1,0,13,74,76,81,69,98,96,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1462,0,0,6,1,25,93,60,71,63,75,76,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1463,0,0,2,0,35,89,90,99,91,94,96,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1464,1,1,8,1,1,66,53,85,84,98,86,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1465,1,0,1,0,29,80,96,79,95,74,95,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1466,1,0,3,0,20,97,93,67,85,90,72,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1467,1,1,3,0,49,87,86,87,91,86,96,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1468,0,0,4,0,13,77,87,83,81,60,92,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1469,0,0,2,0,20,99,93,90,79,93,71,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1470,0,0,2,1,18,89,75,65,100,74,71,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1471,1,0,1,0,23,86,79,69,60,76,76,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1472,0,0,0,0,10,82,86,91,68,80,62,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1473,0,0,4,1,4,79,100,75,85,100,81,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,1,0,1,0,11,89,70,92,100,100,95,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1475,0,0,3,0,15,77,73,67,67,88,89,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1476,0,0,1,1,16,95,79,85,73,74,86,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1478,0,0,1,1,26,98,85,95,92,74,79,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1479,1,0,2,0,29,76,81,69,87,60,93,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1481,1,0,4,1,32,89,84,84,100,77,62,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1482,0,0,5,0,24,86,75,97,93,88,74,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1483,0,0,3,1,20,99,77,60,99,100,83,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1484,0,1,5,1,1,67,61,61,82,69,87,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1487,0,0,2,0,5,65,93,67,73,57,72,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1488,1,0,6,0,1,96,92,64,54,87,60,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1489,0,0,1,1,27,96,92,80,61,66,98,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1490,1,1,1,0,29,90,84,90,81,92,83,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1491,0,1,9,0,4,85,57,77,81,65,75,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1492,0,1,8,1,4,92,96,80,98,61,84,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1493,1,0,3,0,21,100,82,84,100,90,62,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1494,0,0,3,0,31,94,63,98,73,63,98,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1495,0,0,3,0,15,85,76,94,89,85,83,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1496,1,0,0,0,30,80,84,82,69,91,80,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1497,1,0,1,0,31,99,61,91,73,89,62,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1498,1,0,7,0,23,70,91,81,61,64,93,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,1,0,1,0,23,62,72,78,96,70,74,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1500,0,1,0,0,27,94,97,73,79,84,66,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1501,0,0,3,1,5,79,93,100,83,78,80,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1503,0,0,9,0,21,100,73,70,71,73,96,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1504,1,0,5,0,26,90,69,75,98,70,75,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1505,0,0,2,0,13,63,94,65,98,69,90,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1506,0,0,7,0,10,78,76,93,88,83,99,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1507,0,0,4,0,25,95,94,69,73,71,93,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1508,0,0,4,0,13,88,92,66,100,98,99,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1509,1,0,2,0,29,87,86,95,92,91,79,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1510,0,0,4,0,1,89,100,81,62,75,68,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1511,0,1,2,0,11,89,65,82,77,90,76,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1512,0,0,1,0,26,90,100,89,69,100,95,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1513,0,0,0,0,12,99,75,71,90,92,78,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1514,1,1,0,0,32,91,75,77,95,80,95,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1515,0,0,5,0,28,75,99,60,90,51,77,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,0,0,1,0,34,60,93,99,81,96,92,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1517,0,0,6,0,17,90,64,79,66,96,61,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1518,0,0,2,0,31,93,74,80,79,70,66,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1519,1,0,2,1,25,93,74,96,69,71,82,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,0,0,7,0,14,92,74,90,87,89,94,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1521,0,0,2,0,2,86,60,91,82,73,77,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1523,0,0,2,0,2,91,87,84,91,96,88,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,1,0,3,0,33,76,66,96,86,85,62,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,1,0,6,0,33,72,67,65,76,69,81,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1526,0,0,1,0,5,63,86,72,72,90,75,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,1,1,3,0,23,94,61,72,70,87,82,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1529,0,0,3,0,23,83,69,66,95,93,77,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1531,1,0,0,0,48,99,89,96,98,89,98,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1532,1,0,3,0,32,76,85,62,65,79,81,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1533,1,1,4,1,3,71,66,52,99,87,89,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1534,1,0,1,0,24,60,78,96,93,62,60,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1535,0,0,4,0,21,87,74,81,65,74,91,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1537,0,0,0,0,25,87,87,69,71,74,91,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1538,0,0,3,0,10,93,68,61,78,80,65,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1539,1,0,1,0,4,96,64,91,69,60,62,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1540,0,0,2,0,7,62,73,74,72,83,63,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1542,0,0,4,0,2,71,68,77,73,68,73,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1543,1,0,0,1,16,99,88,88,90,82,88,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1544,1,0,4,0,12,100,67,100,60,94,72,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1545,1,1,9,0,4,77,59,60,98,74,76,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1546,1,0,3,1,23,88,73,86,75,65,62,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1547,0,0,6,0,15,88,99,64,79,52,75,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,1,0,2,0,31,99,88,97,97,71,67,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1550,0,0,4,0,2,69,93,62,99,98,98,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1551,0,0,5,0,35,89,86,96,92,97,89,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1552,1,0,5,0,27,93,97,77,70,81,83,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1553,0,0,5,0,32,96,83,67,86,81,92,73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1554,0,1,4,0,24,92,98,93,60,74,84,97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1555,1,0,3,1,29,99,72,65,66,71,85,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1557,1,0,4,0,17,91,92,95,90,73,75,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1558,1,1,3,0,18,95,91,74,61,94,86,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1559,1,0,5,0,15,61,94,87,74,92,79,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1560,1,0,1,0,32,65,89,70,71,74,97,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,0,0,7,0,3,94,97,97,75,79,68,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1562,0,0,5,0,31,94,68,89,90,91,98,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1563,1,0,5,1,3,56,67,87,97,88,57,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1564,1,0,7,0,25,89,63,88,73,78,84,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1565,1,1,1,1,0,65,70,100,66,71,61,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1566,1,1,1,0,29,91,96,63,81,97,74,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1567,0,0,1,0,17,88,100,71,85,72,91,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1569,1,0,5,0,25,73,94,74,72,80,98,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,1,0,2,0,23,94,94,74,66,73,92,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1571,0,1,5,0,4,84,61,59,76,72,54,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1572,1,0,7,1,11,97,91,91,61,68,77,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1573,0,0,7,0,12,82,84,69,66,65,74,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1574,0,1,2,0,48,96,97,98,98,97,96,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1576,1,0,7,1,12,97,64,90,69,88,83,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1577,0,0,1,1,31,77,93,65,68,71,75,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1578,0,1,9,0,19,89,99,96,72,84,62,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,0,0,0,0,17,86,92,65,81,73,84,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1580,1,0,6,1,24,73,71,84,96,92,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1581,0,0,2,0,11,61,75,95,62,93,92,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1582,1,1,6,0,2,81,90,75,83,70,55,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1583,0,1,2,1,32,90,99,94,91,92,85,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1584,1,0,7,0,5,88,60,87,95,65,75,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1585,1,0,5,1,23,86,92,84,82,88,84,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1586,0,0,8,0,14,78,75,82,91,86,76,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1587,1,1,6,0,1,73,90,70,80,64,53,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1588,1,0,4,0,32,98,82,91,93,85,75,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,1,0,1,0,34,81,79,100,88,81,64,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,0,0,2,1,13,73,87,72,98,82,89,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1591,1,0,1,0,24,84,95,87,100,96,92,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1592,0,0,5,0,32,81,90,82,80,98,81,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1593,1,0,2,0,21,100,77,90,83,88,91,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1594,0,1,6,0,0,83,50,59,77,66,87,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1595,0,0,6,0,34,87,75,90,82,99,66,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,1,0,2,0,14,96,94,60,62,86,79,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1597,1,0,3,0,25,98,76,69,75,76,98,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1598,0,0,3,0,5,83,66,97,95,91,76,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1600,0,0,7,0,20,82,67,88,62,73,64,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1601,1,0,1,1,26,82,98,78,63,83,91,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
