gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,chemistry_score,career_Accountant,career_Artist,career_Banker,career_Business Owner,career_Construction Engineer,career_Designer,career_Doctor,career_Game Developer,career_Government Officer,career_Lawyer,career_Real Estate Developer,career_Scientist,career_Software Engineer,career_Stock Investor,career_Teacher,career_Unknown,career_Writer
1,0,5,0,25,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,0,23,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,5,0,4,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,1,11,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,12,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,0,48,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,4,1,0,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,1,12,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,31,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,9,0,19,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,17,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,6,1,24,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,0,11,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,6,0,2,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,32,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,7,0,5,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,5,1,23,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,8,0,14,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,0,1,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,32,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,34,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,2,1,13,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,24,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,5,0,32,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,2,0,21,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,0,0,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,34,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,14,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,0,5,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,7,0,20,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,26,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,2,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,1,1,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,5,0,35,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,3,0,2,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,24,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,5,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,3,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,6,0,5,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,33,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,2,0,15,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,5,0,32,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,14,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,47,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,4,0,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,5,1,3,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,42,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,22,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,1,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,21,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,50,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,7,0,29,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,31,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,6,0,5,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,25,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,2,0,22,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,8,1,1,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,26,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,9,0,3,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,0,12,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,1,18,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,27,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,24,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,19,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,47,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,11,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,0,29,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,1,14,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,5,0,4,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,15,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,5,0,32,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,7,0,33,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,4,1,29,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,31,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,5,0,29,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,5,0,0,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,0,1,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,42,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,9,1,2,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,11,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,4,0,18,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,1,35,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,1,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,12,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,0,21,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,18,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,0,5,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,2,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,1,27,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,6,0,18,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,28,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5,0,1,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,0,42,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,8,0,21,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,31,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,8,0,34,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,1,5,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,3,0,46,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,3,0,9,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,5,0,26,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,3,0,31,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,4,0,27,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,7,0,28,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,1,5,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,2,0,4,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,33,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,3,0,16,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,15,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,7,0,10,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,18,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,12,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,3,0,25,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,23,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,8,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,4,0,32,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,8,0,0,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,6,0,5,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,16,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5,1,4,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,8,0,2,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,35,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,1,34,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,7,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,14,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,24,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,4,0,25,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,8,0,3,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,7,1,0,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,33,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,12,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,3,1,1,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,1,19,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,2,0,2,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,3,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,48,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,2,0,32,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,6,0,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,22,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,5,0,16,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,0,15,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,26,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5,0,46,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,4,0,31,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,9,0,5,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,0,21,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,26,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,3,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,11,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,0,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,1,19,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,7,0,3,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,0,15,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,4,0,32,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,5,0,4,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,31,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,2,0,19,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,16,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,29,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3,0,26,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,0,27,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3,0,35,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,5,0,26,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,0,28,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,0,32,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,33,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,18,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,18,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,9,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,5,0,25,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,18,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,4,0,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,4,1,34,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,7,0,4,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,14,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,5,0,8,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,3,0,35,97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,3,0,2,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,27,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,5,0,20,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,21,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,5,0,6,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,3,0,18,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,7,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,2,0,24,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5,0,21,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,34,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,7,1,0,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,17,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,5,0,10,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,1,35,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3,0,27,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,1,30,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,2,0,35,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,5,0,5,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,6,1,10,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,8,0,1,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,0,30,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,4,0,3,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,18,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,1,0,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,0,15,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,0,43,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,5,0,16,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,23,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,2,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,34,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,2,0,34,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,0,18,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,5,1,21,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,3,1,3,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,31,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,5,1,17,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,10,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,5,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,4,0,3,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,30,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,2,0,20,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0,25,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,4,1,23,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,0,3,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,24,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,37,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,2,0,28,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,0,5,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,6,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,7,0,40,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,3,1,35,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,4,1,34,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,2,0,24,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,6,0,35,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,6,0,0,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,35,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,5,1,18,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,16,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,28,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,0,14,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,3,0,25,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,2,0,16,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,28,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,15,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,34,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,2,0,27,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,4,0,28,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,3,0,33,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,5,0,12,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,27,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,15,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,3,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,2,0,26,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,35,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,20,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,14,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2,1,24,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,8,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,3,0,19,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,0,29,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,14,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,19,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,29,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,2,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,25,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,6,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,2,1,11,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,4,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,33,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,3,1,22,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,34,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,22,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,11,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,12,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,2,0,35,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,6,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,9,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,26,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,19,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,14,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,9,0,12,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,18,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5,0,4,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,34,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,21,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,3,1,5,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,16,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,31,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,6,0,1,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,35,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,41,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,5,1,1,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,6,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,3,0,30,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,3,0,32,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,18,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
